sold_price_eur,asking_price_eur,bed_no,bath_no,size,house_type,region,detached,semi_d,terrace,apartment,dublin,cork,galway,dub_inner_ring,dub_outer_ring,urban_south,other
485000,440000,4,3,124,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
472000,425000,4,3,136,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
453296,310000,4,2,180,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
430000,425000,4,3,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
395000,398000,4,3,132,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
336000,315000,3,2,NA,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
320000,305000,3,3,96,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
318000,260000,4,3,125,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
310000,310000,3,1,76,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
305000,295000,3,3,96,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
305000,300000,4,3,120,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
300000,289000,4,2,126,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
290000,285000,3,3,120,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
280000,275000,3,1,NA,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
278000,259950,3,2,105,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
272000,250000,3,2,90,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
272000,259000,3,2,NA,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
272000,299000,3,3,91,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
258000,225000,2,2,66,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
255000,220000,3,2,99,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
227500,248000,3,3,124,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
225000,230000,3,2,109,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
220000,225000,3,1,113,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
189000,189000,3,1,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
174000,165000,3,1,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
112000,110000,2,2,NA,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
95000,95000,3,1,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
1350000,1295000,4,4,180,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
985000,925000,4,3,NA,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
440000,385000,4,3,129,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
438000,450000,3,2,143,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
410000,349000,5,4,139,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
405000,360000,3,3,106,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
380000,324950,3,1,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
320000,290000,4,2,105,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
301000,229000,3,2,93,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
285000,290000,3,2,98,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
263000,240000,3,2,91,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
255000,235000,1,1,41,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
248000,220000,4,2,126,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
238000,230000,4,3,NA,Detached,other,1,0,0,0,0,0,0,0,0,0,1
108500,120000,2,2,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
937000,925000,4,3,125,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
530000,539000,4,2,154,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
520000,425000,3,1,101,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
502000,425000,6,3,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
440000,420000,4,1,90,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
380000,360000,1,1,37,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
375000,385000,3,3,87,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
352000,289000,3,1,73,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
346000,305000,2,1,77,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
301000,295000,5,3,138,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
298000,265000,3,1,71,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
270000,270000,2,1,60,Terrace,galway,0,0,1,0,0,0,1,0,0,0,0
270000,245000,3,2,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
260000,245000,2,2,75,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
230000,230000,2,2,70,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
215000,220000,3,3,104,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
197000,195000,3,2,96,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
140000,150000,3,2,75,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
660000,599000,4,4,195,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
585000,525000,4,2,111,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
570000,535000,4,3,139,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
495000,485000,4,3,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
458000,425000,3,4,120,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
348000,330000,4,3,168,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
330000,335000,3,3,NA,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
285000,265000,4,3,127,Detached,other,1,0,0,0,0,0,0,0,0,0,1
232000,190000,2,2,85,Apartment,dub_outer_ring,0,0,0,1,0,0,0,0,1,0,0
180000,189000,3,3,110,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
860000,850000,5,3,153,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
795000,725000,4,2,126,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
760000,590000,4,3,185,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
685000,650000,3,2,107,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
511000,470000,4,3,115,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
460000,425000,2,2,67,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
403000,330000,3,3,98,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
358000,360000,3,1,90,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
315000,295000,2,1,68,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
275000,280000,2,1,65,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
242500,265000,3,1,88,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
220000,220000,2,1,NA,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
190000,190000,2,1,74,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
162000,149500,3,2,97,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
152500,90000,3,1,72,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
133000,65000,3,1,76,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
850000,795000,3,2,119,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
780000,795000,3,2,108,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
670000,625000,3,1,74,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
640000,570000,4,2,125,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
585000,559000,3,3,114,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
580000,580000,4,2,148,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
555000,495000,4,3,120,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
550000,550000,4,4,219,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
532000,495000,3,2,105,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
436000,399000,5,2,203,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
423000,395000,3,3,93,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
417500,425000,3,3,134,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
410000,395000,3,1,80,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
390000,390000,4,4,160,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
387500,355000,3,3,86,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
360000,360000,3,2,106,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
360000,355000,4,2,189,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
360000,365000,3,2,93,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
356376,320000,3,1,74,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
339500,325000,3,1,99,Detached,other,1,0,0,0,0,0,0,0,0,0,1
327000,275000,3,3,113,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
325000,299000,4,3,116,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
286074.85,380000,2,1,76,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
270000,275000,2,2,65,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
265000,249950,3,2,101,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
240000,245000,4,3,174,Detached,other,1,0,0,0,0,0,0,0,0,0,1
230000,250000,3,2,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
199000,195000,2,1,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
1935000,1900000,5,4,300,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
645000,695000,6,3,150,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
610000,575000,3,1,120,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
475000,475000,4,2,147,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
435000,380000,2,2,67,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
430000,450000,3,2,123,Detached,other,1,0,0,0,0,0,0,0,0,0,1
400000,350000,3,2,NA,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
390000,325000,2,2,70,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
350000,350000,4,2,135,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
330000,285000,3,3,NA,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
307500,300000,4,2,NA,Detached,other,1,0,0,0,0,0,0,0,0,0,1
300000,237000,3,2,120,Apartment,urban_south,0,0,0,1,0,0,0,0,0,1,0
285000,295000,3,3,107,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
235000,220000,1,1,46,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
207000,215000,3,1,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
190000,195000,3,3,109,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
162000,179000,3,1,82,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
885000,775000,5,2,146,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
723000,675000,3,1,130,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
540500,495000,2,1,65,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
510000,490000,5,3,159,Detached,other,1,0,0,0,0,0,0,0,0,0,1
505000,499000,5,3,343,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
470000,424950,3,2,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
465000,460000,2,1,70,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
447500,425000,3,3,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
390000,350000,3,3,90,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
375000,295000,3,3,103,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
375000,320000,3,1,78,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
375000,335000,4,2,125,Terrace,galway,0,0,1,0,0,0,1,0,0,0,0
365000,375000,3,3,95,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
353000,345000,3,1,99,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
323000,300000,2,1,75,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
275000,275000,1,1,42,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
235000,235000,3,2,102,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
235000,230000,2,2,78,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
217500,215000,2,1,74,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
874950,874950,5,1,223,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
630000,550000,3,4,170,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
570000,570000,3,2,111,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
560000,475000,3,3,119,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
390000,395000,2,2,70,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
385000,350000,3,2,112,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
360000,360000,4,2,129,Detached,other,1,0,0,0,0,0,0,0,0,0,1
335000,275000,1,1,42,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
325000,299000,3,3,90,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
323000,305000,2,2,75,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
270000,255000,3,2,117,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
245000,250000,3,3,NA,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
241000,235000,4,4,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
230000,225000,2,1,56,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
175000,185000,4,3,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
775000,775000,3,2,92,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
602000,515000,4,3,150,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
540000,499000,4,2,130,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
540000,550000,3,2,118,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
527500,495000,2,2,130,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
527500,525000,3,3,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
505000,495000,4,2,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
460000,425000,4,3,115,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
452500,440000,5,3,147,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
445000,395000,3,2,100,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
438000,449950,4,2,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
420000,425000,3,1,75,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
417000,380000,3,1,100,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
395500,345000,3,NA,88,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
395000,365000,3,3,90,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
388000,350000,3,1,70,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
365000,345000,3,3,NA,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
355000,325000,2,1,67,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
343000,340000,2,2,63,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
338000,315000,3,4,120,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
327000,295000,5,2,185,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
308000,290000,2,1,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
305000,285000,1,1,41,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
295000,295000,4,3,112,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
295000,295000,3,3,98,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
295000,320000,2,1,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
281000,275000,3,2,97,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
232000,212500,4,3,144,Detached,other,1,0,0,0,0,0,0,0,0,0,1
218000,205000,2,1,59,Apartment,cork,0,0,0,1,0,1,0,0,0,0,0
210000,195000,3,3,92,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
205000,205000,3,3,NA,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
1550000,1495000,5,5,255,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
950000,875000,4,3,166,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
750000,695000,4,3,194,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
640000,665000,4,2,121,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
615000,745000,5,3,216,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
560000,530000,5,3,282,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
491000,475000,4,4,160,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
455000,450000,3,1,94,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
443000,365000,3,3,118,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
440000,465000,3,3,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
435500,450000,3,2,86,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
415000,390000,5,2,151,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
405000,380000,3,2,107,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
400000,390000,3,3,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
398000,369000,4,3,157,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
390000,350000,3,2,85,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
377500,380000,4,4,148,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
367000,335000,1,2,43,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
335000,290000,3,3,91,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
330000,345000,2,1,57,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
325000,285000,3,1,86,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
310000,295000,4,3,117,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
304000,285000,3,2,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
268000,219000,3,3,105,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
254000,249000,4,3,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
240000,235000,3,1,82,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
240000,236000,3,2,116,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
238000,235000,4,3,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
235000,230000,2,2,93,Detached,other,1,0,0,0,0,0,0,0,0,0,1
230000,255000,3,1,74,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
156000,155000,3,3,104,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
90000,120000,3,2,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
66000,45000,2,1,NA,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
750000,645000,3,3,124,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
720000,675000,3,3,107,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
703000,625000,5,2,145,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
685000,695000,4,4,139,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
657000,575000,3,3,100,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
650000,550000,2,1,89,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
650000,649000,3,3,96,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
615000,575000,3,2,104,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
583800,575000,3,2,92,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
465000,325000,3,1,84,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
360000,300000,3,3,88,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
358000,339950,2,1,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
336000,355000,3,3,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
325000,295000,3,1,87,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
315000,295000,2,1,38,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
255000,255000,3,2,89,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
240000,247500,3,2,81,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
235000,235000,2,2,56,Apartment,cork,0,0,0,1,0,1,0,0,0,0,0
211000,180000,3,3,88,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
201000,190000,2,1,51,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
200000,185000,2,2,83,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
1195000,1150000,4,2,149,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
1100000,1100000,4,1,130,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
935000,895000,5,6,226,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
673000,645000,3,2,118,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
632000,635000,4,3,172,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
547000,450000,3,2,110,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
476000,420000,3,3,120,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
442000,395000,3,1,79,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
395595,449000,4,3,186,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
355000,325000,3,3,96,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
345000,300000,3,1,75,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
331000,280000,3,1,94,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
314000,280000,3,2,76,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
287500,295000,4,2,113,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
271000,225000,3,1,83,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
265000,250000,2,2,69,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
240000,240000,3,3,86,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
186000,168000,2,2,NA,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
182500,185000,3,2,99,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
1150000,1125000,5,4,315,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
995000,850000,4,2,119,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
875000,895000,4,2,140,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
775000,695000,3,2,135,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
710000,720000,4,3,136,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
495000,495000,3,2,107,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
467000,340000,3,1,98,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
424000,389000,4,3,117,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
378000,325000,4,3,116,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
365000,299950,2,1,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
330000,360000,3,1,103,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
314000,295000,2,2,74,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
235000,225000,3,3,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
227000,220000,3,3,104,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
210000,195000,3,2,NA,Detached,other,1,0,0,0,0,0,0,0,0,0,1
185000,194950,3,1,NA,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
178000,169000,3,2,99,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
175000,299000,3,2,NA,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
170000,167000,3,2,100,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
1025000,1050000,4,3,214,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
922500,825000,3,3,192,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
810000,750000,4,4,190,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
660000,624950,4,3,112,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
530000,545000,2,2,75,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
519823,575000,3,NA,113,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
471000,430000,4,3,116,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
460000,445000,4,2,133,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
450000,420000,3,3,102,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
416000,385000,2,2,90,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
380000,395000,3,2,NA,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
360000,325000,3,2,90,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
350000,365000,2,2,86,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
345000,345000,4,2,146,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
297500,295000,3,3,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
295000,275000,4,3,201,Detached,other,1,0,0,0,0,0,0,0,0,0,1
292000,295000,4,3,133,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
280000,225000,1,1,45,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
275000,260000,4,4,185,Detached,other,1,0,0,0,0,0,0,0,0,0,1
247000,245000,2,1,62,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
230000,224950,3,1,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
205000,205000,3,3,102,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
155000,145000,2,3,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
113000,110000,3,1,NA,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
847500,825000,3,1,99,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
715000,750000,4,2,150,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
